category,filename,jitter,shimmer,HNR,nVB,perVB,med,mean,std,min,max,total_duration,speaking_rate,articulation_rate,PCT,PCC,PCV,vowel_space,VAI,FCR,F2,0,1,2,3,4,5,6,7,8,9,10,11,12
1,M0032_CS_1001,1.12,7.52,18.55,6,12.87,211.27,211.26,23.83,79.85,286.7,6.72,3.42,4.98,90.48,88.46,93.75,61635.96,0.76,1.32,1.79,-734.430786,84.879456,-17.927702,24.360645,-7.581282,-7.413961,-2.749619,-13.704453,-7.277755,-2.490345,-0.734771,0.373032,-2.236734
1,M0032_CS_1002,1.17,8.07,17.13,8,10.28,204.17,207.64,43.15,122.75,559.32,7.02,2.42,4.94,95.12,95.83,94.12,78228.85,0.8,1.25,2,-756.703308,75.395126,-18.17523,18.239202,-3.473319,-6.69821,-0.804129,-5.90659,-4.21325,-1.394088,0.486008,-0.212777,-1.027485
1,M0032_CS_1003,1.16,7.62,16.35,7,10.07,210.84,207.84,31.19,80.4,376.81,6.24,3.36,5.28,51.28,54.55,47.06,32846.06,0.74,1.35,1.5,-705.71875,84.881393,-29.877644,26.700188,-12.997366,-5.15393,-4.347801,-13.242829,-4.525054,-2.261706,-0.46325,3.38452,-0.010455
1,M0032_CS_1004,1.14,6.54,17.17,4,7.78,209.81,211.19,36.42,101.03,402.83,4.94,2.83,4.19,100,100,100,62516.25,0.67,1.5,1.53,-704.180603,94.843224,-28.46776,17.247784,-16.016146,-7.35082,-6.185914,-8.23165,-1.691076,-9.696926,0.451859,4.398271,-0.20599
1,M0033_CS_0001,2.08,6.55,11.81,8,17.9,121.15,120.09,22.39,63.27,219.2,6.16,3.25,4.46,61.9,61.54,62.5,23779.35,0.75,1.34,1.75,-630.43811,126.052879,-29.466187,35.944176,-4.741014,4.792605,-5.186583,-4.108184,-8.110286,-5.61757,-2.020149,-6.925393,5.143876
1,M0033_CS_0002,1.5,6.46,12.28,7,20.17,123.72,125.37,45.93,50.88,418.86,5.08,2.56,3.38,95.12,95.83,94.12,164284.96,0.87,1.15,2.07,-643.78363,119.519035,-29.377127,32.214363,-4.761395,4.654954,-5.679924,-3.604858,-3.786285,-4.847329,-5.315596,-2.896814,6.778321
1,M0033_CS_0003,1.78,9.17,11.9,14,37.02,130.8,132.04,50.33,68.12,545.98,7.64,2.62,4.17,30.77,27.27,35.29,21223.75,0.6,1.68,1.12,-691.453857,99.177773,-22.818058,30.175587,0.773291,3.536054,-7.3883,-6.075102,-2.95805,-3.364779,-6.934182,-3.344974,5.052059
1,M0033_CS_0004,1.76,6.55,12.28,5,15.84,134.5,131,20.92,84.97,244.04,4.21,3.09,4.2,85.71,85.71,85.71,82505,0.78,1.28,1.65,-655.066711,114.874718,-31.808937,22.897766,-9.58847,2.725663,-7.43757,-4.085063,-5.618497,-3.755017,-2.095916,-4.120658,5.556647
1,M0033_CS_1001,1.75,8.02,11.7,5,10.02,124.07,119.97,15.75,56.12,149.43,4.85,3.09,4.01,71.43,73.08,68.75,39848.81,0.7,1.42,1.71,-648.927917,128.362747,-34.317375,29.582148,1.005592,-5.758895,-4.074296,-10.503205,-10.826681,-3.436886,-5.408184,-4.526165,4.250892
1,M0033_CS_1002,1.58,7.53,11.53,6,18.41,122.65,132.02,72.26,78.8,562.33,4.85,3.09,4.17,87.8,87.5,88.24,119576.58,0.82,1.22,2,-649.532349,122.570763,-33.708881,27.829685,-1.029133,-0.741503,-3.571238,-5.421693,-5.281378,-1.51409,-9.44637,-2.381264,7.621759
1,M0033_CS_1003,2.02,7.54,12.07,9,22.35,127.33,122.87,17.53,51.26,147.8,5.05,2.38,3.37,64.1,72.73,52.94,49654.19,0.69,1.46,1.32,-654.146545,122.963623,-30.946375,28.302221,3.217529,1.556807,-6.887994,-7.646366,-5.751647,-2.441588,-8.748932,-4.309649,5.312127
1,M0033_CS_1004,1.66,7.52,12.55,4,12.35,126.52,122.29,17.73,55.38,156.06,4.34,2.76,3.69,100,100,100,95751,0.81,1.23,1.84,-627.389526,131.122192,-34.778191,24.995655,-7.540583,1.618161,-6.34423,-3.322553,-7.55575,-3.162129,-3.147634,-2.651586,5.65848
2,F0037_CS_0001,2.02,7.02,16.89,18,36.04,279.74,307.51,104.1,116.94,621.67,8.1,2.59,4.7,52.38,50,56.25,53464.42,0.71,1.41,1.69,-710.573242,96.54409,-4.126638,30.411314,-0.366461,13.610998,0.434028,-1.415983,-2.580892,1.369985,2.024563,-2.729352,-0.905906
2,F0037_CS_0002,2.53,8.43,15.49,17,32.28,271.7,296.93,90.03,146.15,625.75,7.71,2.85,4.9,68.29,66.67,70.59,207201.39,0.74,1.35,1.64,-765.671143,80.783897,6.205632,24.451469,-0.894882,5.539807,3.775634,0.658911,-0.641389,-0.597131,0.87795,-1.864411,-1.087044
2,F0037_CS_0003,3.03,8.08,13.02,18,27.07,291.05,303.88,93.71,88.07,619.12,7.11,3.38,5.55,51.28,54.55,47.06,53987.5,0.67,1.5,1.18,-713.500305,103.122681,-4.708321,23.386904,-2.539006,10.263996,1.316259,-5.61205,-2.697915,4.036891,-0.333131,-5.198618,-0.568298
2,F0037_CS_0004,1.66,7.23,16.63,8,25.8,303.81,311.08,76.59,67.32,615.97,6.13,2.61,4.91,85.71,85.71,85.71,1641.33,0.75,1.33,1.68,-765.174805,83.80619,1.904724,10.002424,-11.413762,6.726377,5.021644,-6.36827,0.615709,2.92506,0.920869,2.548399,-0.329664
2,F0037_CS_1001,2.27,7.55,16.23,13,22.11,272.2,283.07,77.96,119.5,585.13,6.22,3.7,5.98,40.48,38.46,43.75,56598.12,0.67,1.5,1.39,-693.646423,106.884323,-1.175754,31.258873,-5.563431,13.137195,1.264455,-4.438572,-4.835382,2.84943,-1.497913,-5.345091,0.292262
2,F0037_CS_1002,1.65,8.19,16.87,11,30.54,268.47,272.23,60.93,80.89,576.15,6.44,2.8,5.16,60.98,62.5,58.82,28752.67,0.61,1.64,1.43,-759.207397,88.117043,10.53931,23.545832,-1.189057,6.865639,1.449993,-2.269972,-3.142469,-1.137969,-1.261251,-3.567828,-0.03624
2,F0037_CS_1003,1.9,7.02,16.4,13,30.64,271.57,279.25,71.57,64.78,618.88,6.51,2.61,5.45,41.03,40.91,41.18,59657.5,0.69,1.45,1.09,-744.726685,92.630699,-0.768822,19.10421,1.158458,12.318995,3.247184,-6.325177,-2.678383,1.861571,0.436361,-4.850681,-2.15454
2,F0037_CS_1004,2.1,6.8,15.45,9,24.18,287.65,279.62,58.93,52.24,369.32,5.23,2.87,5.21,82.86,85.71,78.57,26445.71,0.58,1.74,1.06,-732.419495,96.276314,2.359533,17.501352,-13.00468,10.77986,6.25594,-6.955417,-0.621628,2.533683,-2.778094,1.145716,-0.501396
2,F0039_CS_0001,1.38,6.82,16.92,11,19.51,268.95,272.79,79.11,116.55,544.03,8.04,3.73,5.27,40.48,42.31,37.5,42174.83,0.63,1.6,1.24,-708.871948,89.47789,-26.615713,7.160325,-13.378072,0.533238,-9.639623,-0.187331,-11.078619,-5.692229,4.58828,-6.765054,1.691145
2,F0039_CS_0002,1.3,7.1,15.97,12,27.47,232.31,232.39,43.09,60.18,430.25,7.01,3.42,5.19,78.05,75,82.35,126450.43,0.76,1.32,1.84,-719.672913,83.464561,-17.270178,18.228107,-14.005303,-2.32812,-7.627728,2.859063,-7.428682,-5.812417,3.705864,-6.044688,0.593044
2,F0039_CS_0003,1.32,6.99,15.98,14,38.32,253.04,262.84,59.92,93.14,472.23,8.62,2.43,4.82,38.46,36.36,41.18,146624.62,0.79,1.27,1.59,-733.673218,75.347565,-21.154787,9.355803,-15.05452,1.329929,-5.141482,2.645478,-7.372051,-5.021071,2.552698,-3.576888,4.290855
2,F0039_CS_0004,1.43,6.19,16.87,6,12.16,254.31,255.37,61.76,55.92,390.46,5.79,3.28,4.35,94.29,95.24,92.86,7387.5,0.62,1.62,1.21,-732.474487,80.331123,-29.200035,-2.283242,-26.125549,-5.223381,-3.150517,-3.779824,-6.572914,-6.685791,2.299671,-4.250705,-1.33552
2,F0039_CS_1001,1.24,8.16,15.45,10,21.69,244.18,249.35,66.09,135.52,553.43,7.52,3.19,4.34,71.43,76.92,62.5,69825.17,0.75,1.34,1.6,-704.930054,90.094559,-30.124901,7.671471,-15.217161,4.029107,-8.62709,-7.237921,-7.139294,-9.74127,-0.776142,-3.775724,-2.132257
2,F0039_CS_1002,1.99,8.68,13.49,12,25.29,228.28,247.8,82.79,119.24,569.91,7.23,3.32,5.28,87.8,87.5,88.24,72947.25,0.76,1.32,1.96,-762.13269,71.625992,-11.747973,9.621959,-13.057827,-6.398132,-6.560637,1.562607,-7.298496,-5.72279,3.24883,-4.794217,1.763828
2,F0039_CS_1003,1.51,7.62,15,13,43.09,256.45,257.06,65.85,73.08,438.93,8.99,2.45,4.92,41.03,36.36,47.06,34547.69,0.61,1.63,1.22,-757.249207,67.152435,-16.913517,10.156574,-12.215136,-1.024455,-4.777649,0.890014,-6.476817,-5.531435,0.782919,-2.221909,4.40563
2,F0039_CS_1004,1.36,6.09,15.53,9,15.7,240.55,240.7,65.7,57.77,587.8,6.23,2.89,4.55,77.14,76.19,78.57,34617.42,0.58,1.72,1.19,-730.339294,80.087448,-28.100687,-0.009584,-25.352676,-3.781595,-1.926063,-1.234161,-4.133919,-4.681784,1.614329,-3.804763,1.444023
2,F0040_CS_0001,1.73,7.96,14.67,17,29.12,171.63,172.04,41.26,53.3,267.63,8.38,2.75,4.06,40.48,46.15,31.25,3872.67,0.57,1.77,1.35,-706.621521,98.793388,-8.143253,33.202312,4.676132,7.723247,-3.481612,-1.231674,-11.513472,-6.651731,-3.425166,-16.378229,1.973187
2,F0040_CS_0002,1.24,8.04,16.3,9,23.91,193.78,193.27,35.22,38.13,421.61,10.07,1.59,3.32,46.34,50,41.18,83739.4,0.65,1.53,1.51,-762.820984,67.460045,-10.386744,23.1381,-1.475364,-2.318146,-4.331949,-2.687198,-10.120226,-6.047813,-2.333298,-7.384809,-1.18279
2,F0040_CS_0003,2.11,9.16,14.06,14,31.16,191.61,192.25,62.6,71.94,569.89,9.65,2.8,4.78,23.08,22.73,23.53,5379.94,0.47,2.15,0.87,-713.082397,95.501694,-6.353664,32.423843,3.806062,12.499514,-3.35734,-2.591001,-5.995348,-10.419569,-5.238925,-10.672937,-0.174519
2,F0040_CS_0004,2.06,7.11,14.86,9,16.86,174.57,177.47,46.11,57.8,509.38,7.32,2.32,3.34,51.43,52.38,50,2164.33,0.49,2.04,0.97,-730.040527,98.1576,-3.383123,20.970541,-3.624883,7.733124,4.673778,-6.473752,-9.111273,-7.051917,-6.997709,-7.420785,1.397781
2,F0040_CS_1001,2.85,8.48,10.82,20,40.6,147.98,161.3,71.07,72.09,468.59,8.5,3.3,5.3,21.43,23.08,18.75,4041.85,0.66,1.52,1.63,-645.402832,106.660271,-12.543916,39.700333,-10.296146,20.376005,-12.410604,3.120942,-7.280332,-11.429797,1.256741,-21.217077,0.544002
2,F0040_CS_1002,1.85,8.02,15.63,15,41,158.62,171.55,74.82,57.26,519.11,10.84,2.21,4.07,39.02,41.67,35.29,88752.75,0.56,1.78,1.37,-745.311829,91.179085,10.436221,22.775087,-4.547023,10.450598,-2.929329,-0.152792,-5.84306,-7.299835,-1.216919,-11.488508,-0.738629
2,F0040_CS_1003,2.52,10.2,11.88,13,37.1,154.19,170.16,72.56,78.42,524.38,8.72,2.75,5.09,15.38,18.18,11.76,49840.69,0.51,1.95,0.9,-719.685852,87.021507,-5.562909,30.17811,0.707818,10.935163,-11.966818,0.746753,-5.730227,-10.821548,1.379591,-12.998348,1.467275
2,F0040_CS_1004,2.24,9.21,12.48,16,29.9,160.18,203.09,127.42,67.26,598.48,8.32,2.16,4.65,14.29,14.29,14.29,2257.5,0.53,1.88,1.15,-703.09845,94.82151,-3.89618,23.331139,-11.939472,13.572766,-3.644004,2.621917,-14.937184,-10.654166,0.048185,-12.415685,9.295568
1,F0042_CS_0001,2.23,8.36,14.9,8,15.83,229.87,235.87,66.29,60.06,383.51,5.25,4.38,5.58,85.71,84.62,87.5,113397.46,0.75,1.33,1.59,-644.914551,121.01432,-15.600033,28.322882,-11.339642,7.590825,-8.751009,-0.689744,-8.529061,6.860778,1.532723,-13.087198,2.706306
1,F0042_CS_0002,2.62,7.06,13.41,17,34.46,209.2,235.66,97.73,51.36,605.24,6.88,3.2,5.06,95.12,95.83,94.12,71335.74,0.69,1.45,1.72,-714.967163,101.662224,0.417095,24.096317,-13.503087,3.543591,3.562068,-2.625297,-2.428722,6.692208,-3.313153,-5.948566,5.263925
1,F0042_CS_0003,2.36,6.7,14.65,18,29.42,276.67,267.81,81.83,47.44,556.01,8.96,3.01,5.41,76.92,81.82,70.59,57393.38,0.64,1.57,0.93,-695.647339,91.83876,-12.070692,25.816795,-11.590298,14.362638,-2.825617,-2.222935,-0.89704,6.583923,-1.752501,-5.695415,6.70491
1,F0042_CS_0004,2.43,8.68,12.7,17,25.34,208.51,231.11,97.69,51.93,584.04,7.7,3.51,6.28,100,100,100,114924.08,0.89,1.12,2.04,-709.638245,96.921532,-5.373391,17.358166,-15.898337,9.965779,0.697971,0.74956,-3.398082,6.789164,2.791982,-9.082772,5.659703
1,F0042_CS_1001,2.19,7.83,14.96,12,15.02,224.38,228.19,60.55,125.31,528.85,5.11,5.09,6.86,66.67,65.38,68.75,17251.08,0.55,1.81,1.01,-695.927979,105.80278,-6.410173,22.580414,-11.120604,5.968133,-5.746058,-5.98867,-6.59193,3.835453,-2.176669,-10.363425,2.014701
1,F0042_CS_1002,1.95,8.54,14.76,11,20.64,198.14,213.03,67.58,55.05,586.52,5.7,3.16,5.18,87.8,87.5,88.24,118658.85,0.69,1.46,1.57,-716.904907,100.809975,-4.059129,18.683723,-11.842212,2.837333,1.622897,-2.146492,-3.199229,6.753975,-3.239772,-6.081008,3.619784
1,F0042_CS_1003,2.01,6.08,14.09,16,24.74,231.31,250.09,88.94,87.14,490.46,6.9,3.92,5.86,74.36,72.73,76.47,43087.88,0.74,1.35,1.85,-671.925781,103.301788,-12.193893,27.496017,-18.876881,10.734416,-3.219598,-1.085144,-1.117017,6.638412,-3.397005,-9.785448,7.637272
1,F0042_CS_1004,2.15,6.79,15.73,12,18.04,219.7,238.76,81.22,63.2,564.54,6.55,3.67,5.32,100,100,100,22628,0.53,1.87,0.88,-708.489014,96.615089,-6.547836,14.043408,-20.631712,7.034101,-1.334268,-0.847617,-5.070822,6.410236,0.366607,-9.822453,5.635095
1,F0044_CS_0001,1.63,5.73,17.21,10,18.02,241.78,240.82,53.76,83.69,465.83,6.21,3.38,5.63,92.86,96.15,87.5,29185.62,0.36,2.77,0.52,-681.231201,100.29821,-8.861279,37.231617,-10.822666,6.365835,-4.596052,-2.936464,0.512018,2.735288,-2.398539,-3.785191,1.061502
1,F0044_CS_0002,2.24,6.36,14.63,15,22.31,213.37,212.74,50.78,57.09,346.79,7.12,2.39,4.12,100,100,100,20063,0.6,1.66,1.08,-699.733765,104.004684,-6.581096,32.835793,-6.345982,1.913835,2.762641,-4.21292,-3.221163,2.273592,-4.281387,-2.792255,-0.414499
1,F0044_CS_0003,1.74,6.13,13.96,15,28.93,259.33,252.48,54.64,113.13,434.49,5.47,3.65,5.43,76.92,81.82,70.59,19602.12,0.49,2.04,0.88,-683.19928,96.031776,-16.756943,33.650421,-17.643385,-0.057367,-0.784635,-5.716471,-3.98444,1.578574,-2.192837,-4.08726,-2.062892
1,F0044_CS_0004,2.11,6.28,14.97,10,14.06,248.06,249.03,65.5,82.74,588.09,5.63,2.67,4.63,100,100,100,6935.79,0.58,1.73,1.14,-694.821045,99.564972,-20.412188,20.746677,-13.488292,4.174843,2.520035,-7.131787,1.292796,6.697991,-4.010006,-4.441663,-1.978884
1,F0044_CS_1001,1.67,6.84,16.45,10,35.3,249.78,255.11,64.64,158.99,608.65,5.69,2.99,4.66,83.33,80.77,87.5,1341.67,0.68,1.48,1.44,-671.945435,101.335625,-22.149736,31.445053,-16.00758,-0.695058,-7.465782,-4.468173,1.464932,-0.841263,-2.868055,-3.92425,1.525926
1,F0044_CS_1002,2.07,6.83,13.96,9,20.97,240.06,255.26,81.27,98.22,586.56,4.44,3.38,5.3,85.37,83.33,88.24,2642.47,0.57,1.77,1.03,-700.619446,103.908623,-9.40705,20.475941,-18.30229,-0.163541,-2.603694,-7.701961,-3.287537,-0.827634,-0.23049,-1.658105,0.046745
1,F0044_CS_1003,1.86,6.58,14.07,10,24.02,269.27,257.16,43.48,78.21,330.86,5.14,3.7,5.88,94.87,100,88.24,12497.88,0.52,1.93,0.84,-701.254639,88.613701,-14.473868,27.717628,-16.455782,3.146513,-7.728858,-4.429572,-0.422311,-1.562946,3.985493,-3.89852,-1.006002
1,F0044_CS_1004,1.3,5.63,16.57,7,14.26,261.65,257.29,35.78,162.07,347.11,4.89,2.86,5.21,100,100,100,11764.33,0.47,2.13,0.79,-715.000122,93.515678,-19.025324,10.866456,-14.320079,0.315085,-4.689465,-2.681977,1.95266,2.941243,0.019787,-3.09777,0.317926
2,F0045_CS_0001,1.56,6.07,17.91,20,52.92,242.51,241.58,54.64,56.82,385.82,17.38,1.78,4.02,47.62,50,43.75,33647.17,0.52,1.93,1.3,-773.608215,65.633919,-3.366238,27.599169,4.752661,5.655625,5.578405,4.180553,-1.621853,1.963082,-2.721571,-2.963912,6.634295
2,F0045_CS_0002,1.22,6.12,17.27,16,63.59,229.79,231.45,48.42,136.51,571.35,19.02,1.58,4.99,48.78,50,47.06,7617.64,0.6,1.65,1.29,-805.525635,59.294167,4.556907,19.356026,6.08001,7.286672,6.960601,4.463208,-2.07103,0.068108,0.954073,1.477277,5.971124
2,F0045_CS_0003,1.33,6.71,16.27,16,45.12,245.63,248.71,50.54,53.4,349.63,11.85,2.87,6.05,5.13,9.09,0,11389.31,0.49,2.05,0.76,-777.408264,50.149357,-17.837072,20.573952,-1.057911,2.288637,-5.632561,-7.3922,-7.337245,0.135028,-3.959863,-5.107738,4.112453
2,F0045_CS_0004,0.96,4.15,19.16,7,25.02,235.36,233.93,38.57,152.79,354.28,6.89,2.32,3.66,54.29,52.38,57.14,9269.37,0.56,1.78,0.97,-727.80127,84.555161,-17.491566,25.869532,2.736405,-2.066173,-3.586668,6.138268,-8.311603,-3.00661,3.516523,-8.222219,6.163077
2,F0045_CS_1001,0.99,6.8,19.46,11,36,244.88,247.75,49.63,146.78,583.95,14.55,2.2,4.82,21.43,23.08,18.75,8459.73,0.59,1.69,1.21,-787.408142,65.46196,-4.805079,16.761852,3.01859,2.977006,3.148383,-2.526961,-6.231474,-0.14748,-1.334005,0.499413,5.065763
2,F0045_CS_1002,1.51,7.17,15.86,12,46.77,259.15,264.38,43.27,178.13,377.87,12.92,2.09,4.75,12.2,8.33,17.65,50155.54,0.66,1.52,1.54,-795.986755,52.263332,-10.041925,13.971164,-3.154389,0.299094,0.312859,-0.35858,-5.199867,-4.950305,-4.369514,-2.851777,1.500771
2,F0045_CS_1003,1.38,6.31,16.34,15,41.43,285.95,293.36,67.51,61.08,621.62,9.7,2.37,4.08,20.51,27.27,11.76,36580.06,0.67,1.5,1.37,-729.741943,77.190811,-22.675335,20.27297,-10.761906,4.359256,4.642521,-14.371733,-16.607771,-2.059133,-3.620977,-3.583005,4.528491
2,F0045_CS_1004,1.05,5.39,19.19,7,22.17,260.93,263.97,39.12,172.08,331.92,6.17,2.43,4.13,60,61.9,57.14,25476.88,0.57,1.76,1.33,-746.098816,70.402222,-18.090322,19.779444,-3.317324,3.828782,-0.645389,-1.097535,-11.852594,-6.909779,-2.906529,-3.452368,5.16563
1,F0046_CS_0001,1.08,5.04,19.37,9,14.83,201.06,199.9,34.75,75.67,261.48,6.2,2.9,3.66,78.57,80.77,75,10467.25,0.59,1.69,1.01,-675.359497,103.495781,-14.918793,35.672741,-17.066765,3.336555,-3.189394,-3.422366,1.518581,-5.738101,-1.887911,-5.500451,2.74283
1,F0046_CS_0002,1.29,5.72,17.52,11,29.55,192.19,190.39,52.52,75.28,543.89,6.1,2.3,3.18,92.68,91.67,94.12,9432.65,0.6,1.68,1.01,-674.752869,107.521019,-11.845591,33.131634,-19.549494,3.853455,2.173735,-0.421698,1.066569,-2.639231,1.274041,-7.045168,-1.543742
1,F0046_CS_0003,0.93,5.09,17.57,12,26.56,206,209.3,34.15,154.3,445.45,6.8,2.79,4.49,92.31,95.45,88.24,41486.56,0.51,1.95,0.79,-671.278076,98.916443,-19.696959,32.67028,-23.416443,4.487003,2.459298,-0.557219,0.160922,-1.675839,0.730837,-6.485439,1.302472
1,F0046_CS_0004,0.84,4.38,19.65,5,14.36,206.85,201.12,26.42,55.67,244.72,5.12,3.51,4.63,100,100,100,90912.21,0.49,2.03,0.66,-709.180542,92.917732,-15.768595,20.705353,-19.407238,2.592767,2.387639,-1.98082,3.659153,-0.752012,-1.876111,-5.485446,1.245173
1,F0046_CS_1001,0.87,4.72,19.97,7,10.78,208.21,209.1,44,75.65,551.42,7.61,2.76,3.91,100,100,100,34597.38,0.46,2.16,0.74,-689.656311,94.18557,-12.912544,35.887623,-18.388926,3.431486,-3.367851,-2.745585,5.248583,-3.922826,-2.29002,-5.694506,2.417457
1,F0046_CS_1002,1.29,5.04,18.46,11,23.29,197.59,193.8,25.7,68.23,248.84,6.9,2.46,4.08,100,100,100,29493.39,0.62,1.61,1.03,-701.049927,92.814011,-7.373103,36.177029,-16.300636,5.026938,3.587664,0.233454,0.239284,-2.981341,2.559563,-6.103278,-1.366224
1,F0046_CS_1003,1.07,5.23,17.48,11,21.16,211.82,212,33.63,95.6,408.28,6.16,3.25,4.55,92.31,95.45,88.24,53559.5,0.54,1.85,0.74,-671.743286,99.642754,-18.564827,31.121458,-27.401867,2.824017,0.772066,-2.252416,1.840251,-2.489409,0.790574,-6.325422,-0.344848
1,F0046_CS_1004,0.85,4.37,20.24,5,10.64,211.63,201.64,39.02,52.94,249.38,6.21,2.41,3.78,100,100,100,34500.54,0.54,1.85,0.96,-718.781006,86.377274,-13.597389,21.197969,-19.557981,3.024429,3.474602,-2.550404,2.564808,2.485341,-2.87252,-6.225502,2.123806
2,M0047_CS_0001,2.77,12.26,11.17,14,37.32,150.11,162.12,86,60.73,617.1,9.12,3.18,6.53,33.33,34.62,31.25,29429.33,0.64,1.56,1.33,-725.083435,98.756371,2.559219,28.746199,-2.793767,11.591537,3.675731,-0.39432,1.350238,-2.925527,1.600482,-2.014757,0.314505
2,M0047_CS_0002,2.73,13.58,10.9,16,40.65,156.48,180.87,103.3,51.41,588.16,6.88,2.62,3.93,70.73,70.83,70.59,141934.86,0.76,1.31,1.79,-731.435303,95.721313,4.579971,35.206779,-1.706202,3.577308,1.684611,-4.2177,-0.794653,-1.533974,-3.591403,-4.052598,0.436528
2,M0047_CS_0003,3.01,11.05,11.49,13,41.25,161.22,179.94,97.95,55.21,651.03,9.74,2.26,4.85,38.46,45.45,29.41,24678.94,0.71,1.41,1.39,-746.028931,85.375671,2.952348,28.40107,-2.096503,8.892285,0.08318,-2.265111,1.352523,-3.256779,-0.67196,-3.118459,-0.377851
2,M0047_CS_0004,2.05,10.09,12.55,10,55.16,158.87,160.59,36.78,51.08,364.72,9.26,2.16,5.32,60,61.9,57.14,29797.75,0.54,1.85,1.25,-730.676086,90.766998,3.305844,28.411928,-7.023654,9.059392,0.550158,2.554152,4.806343,-0.756254,0.357208,-2.30409,1.54295
2,M0047_CS_1001,2.59,9.96,11.56,15,39.07,154.05,144.45,42.75,51.34,377.46,10.85,2.4,5.37,52.38,53.85,50,37671.06,0.73,1.37,1.53,-751.731567,86.511383,4.508411,31.748732,2.886866,8.026644,4.678988,-1.153422,0.456742,-2.351859,0.726506,-1.771885,-0.563662
2,M0047_CS_1002,2.56,12.14,10.88,11,17.3,148.73,163.88,77.57,61.9,556.21,6.96,3.31,5.2,82.93,83.33,82.35,136368,0.84,1.19,2.01,-694.114807,106.224411,0.545999,35.415325,-11.20644,6.048911,1.652815,2.223877,-1.297025,-4.016443,-0.488689,-4.149204,0.821096
2,M0047_CS_1003,2.33,10.06,11.72,15,29.75,151.41,147.28,31.73,53.31,275.01,8.32,3,5.22,38.46,40.91,35.29,19947.12,0.63,1.58,1.14,-720.758484,97.273514,-1.564749,32.057911,-2.106909,9.379066,4.215599,-2.378646,0.354166,-2.021719,-0.37958,-2.413985,-0.751212
2,M0047_CS_1004,2.32,10.11,11.87,11,23.54,155.84,187.82,106.28,61.12,609.36,6.2,2.26,3.52,62.86,61.9,64.29,56470.92,0.64,1.56,1.37,-671.703979,112.032982,-4.553244,34.562904,-16.009966,10.287764,0.914603,2.671196,0.786276,-3.018565,5.858047,-3.375772,0.223234
2,M0049_CS_0001,2.46,10.23,10.63,10,41.96,123.94,123.4,45.9,63.6,449.63,11.6,2.24,5.74,45.24,46.15,43.75,263504.38,0.73,1.38,1.49,-739.670654,78.182678,-7.483776,27.679203,-2.994638,12.400537,6.287665,1.014059,0.125298,-2.52959,0.674057,3.694911,2.394248
2,M0049_CS_0002,2.27,9.31,12.34,13,28.03,114.38,127.41,80.2,42.48,592.25,10.39,2.02,3.79,85.37,87.5,82.35,163496.67,0.96,1.05,2.43,-722.011902,89.849556,-3.505868,39.917736,2.236305,9.038487,6.768385,5.596489,2.681577,-5.763484,-1.177019,2.607437,-0.223341
2,M0049_CS_0003,2.82,13.62,9.63,14,45.96,109.86,141.91,118.4,49.3,622.96,8.93,2.46,4.56,48.72,45.45,52.94,115436.75,0.73,1.37,1.41,-694.680603,93.770157,-10.260142,39.801708,-3.123695,11.828253,0.247245,-0.423775,0.838011,-2.62711,-3.035532,-2.354634,0.870346
2,M0049_CS_0004,3.43,11.38,7.39,10,38.93,88.1,87.73,16.47,45.44,119.19,5.93,3.21,5.27,85.71,85.71,85.71,88308.83,0.93,1.08,2.15,-685.180664,106.11705,-7.182201,32.218674,-11.86046,13.176119,5.919701,2.073942,2.0498,-6.578372,0.881054,5.876659,1.139431
2,M0049_CS_1001,2.6,9.4,9.88,14,40.31,113.69,130.72,83.58,56.95,543.59,8.18,2.44,4.24,69.05,65.38,75,7574.38,0.81,1.23,1.42,-690.867737,97.991814,-13.239107,36.55481,-4.188939,12.018671,5.348093,0.422665,-1.052308,-4.158217,-2.026235,0.926354,0.835785
2,M0049_CS_1002,1.9,9.6,13.92,12,33.5,130.34,143,75.37,71.54,591.54,9.54,1.68,3.05,90.24,91.67,88.24,120083.78,0.87,1.15,2.14,-724.882202,89.645081,-1.073705,37.384758,-2.866238,7.905159,5.412708,2.868458,3.721832,-7.033864,-5.510406,1.458149,-1.755476
2,M0049_CS_1003,3.3,15.03,8.21,17,42.39,99.14,121.53,108.15,50.06,541.93,9.34,2.68,4.67,35.9,31.82,41.18,50203.81,0.76,1.32,1.68,-699.501221,98.052727,-6.915301,35.250988,-5.584498,11.874234,0.199142,-4.277961,-0.234843,-2.327741,-0.712251,-0.772806,2.276964
2,M0049_CS_1004,3.08,10.65,9.84,11,34.15,101.54,122.36,93.68,31.88,625,7.99,2.38,4.1,85.71,85.71,85.71,127951,0.9,1.11,2.14,-677.68158,104.921364,-7.593781,36.66555,-13.777745,12.659095,5.081578,0.740528,-1.487785,-4.89643,2.929269,2.88165,1.178696
1,M0060_CS_0001,1.31,7.3,15.61,13,23.2,133.65,139.7,34.42,45.51,449.52,9.34,3.43,4.57,69.05,69.23,68.75,73034.67,0.9,1.11,2.35,-682.182556,119.557602,-20.332607,26.975185,3.728462,-8.324547,-3.577713,3.371231,-10.78968,-5.630847,3.963166,-7.080283,-1.031065
